id,price_doc
32028,5374121.0
32029,14591816.0
32030,4223729.0
32031,4086517.8
32032,8001869.5
32033,6610540.5
32034,4157502.8
32035,7250115.5
32036,7405039.0
32037,8565938.0
32038,6611131.5
32039,9764236.0
32040,14076980.0
32041,3756122.8
32042,6523135.0
32043,40088704.0
32044,5237601.5
32045,3969990.8
32046,8425488.0
32047,11219246.0
32048,12351364.0
32049,6641243.5
32050,13219278.0
32051,8269372.5
32052,6706398.5
32053,8869836.0
32054,6259935.5
32055,4293552.0
32056,9283724.0
32057,4629620.5
32058,4730763.0
32059,5440118.5
32060,6614384.0
32061,9861424.0
32062,6874551.5
32063,6396471.5
32064,9605036.0
32065,6471234.0
32066,6326662.0
32067,4057695.8
32068,5233935.5
32069,3304049.5
32070,14010158.0
32071,4541830.0
32072,4298515.0
32073,3829943.0
32074,5154789.0
32075,14461572.0
32076,21422870.0
32077,8387123.5
32078,3867048.8
32079,4362333.5
32080,4884240.5
32081,35940060.0
32082,5883981.0
32083,3783500.0
32084,6384674.5
32085,9825404.0
32086,9252922.0
32087,6122640.5
32088,24557558.0
32089,6125888.5
32090,15902976.0
32091,7190219.5
32092,5154789.0
32093,5498061.5
32094,8670000.0
32095,6791100.0
32096,4408160.0
32097,13333224.0
32098,6351626.0
32099,8502828.0
32100,8428416.0
32101,6118310.5
32102,4254529.5
32103,4086517.8
32104,5541202.0
32105,5879604.0
32106,7190219.5
32107,5593782.0
32108,4117863.8
32109,7009593.0
32110,4086517.8
32111,12329610.0
32112,22370186.0
32113,9208022.0
32114,9598784.0
32115,9900510.0
32116,6543443.5
32117,8991556.0
32118,7293099.0
32119,9819530.0
32120,12737396.0
32121,3304049.5
32122,9522152.0
32123,28146166.0
32124,8556466.0
32125,11162278.0
32126,8259198.0
32127,8731204.0
32128,6523135.0
32129,5883639.0
32130,3558981.8
32131,11345984.0
32132,2227686.5
32133,4113927.8
32134,3994271.8
32135,7457126.5
32136,12484850.0
32137,10893270.0
32138,6523135.0
32139,7170465.5
32140,6144327.5
32141,3239578.8
32142,4362333.5
32143,7425416.0
32144,4805741.0
32145,38244630.0
32146,7869166.5
32147,5575630.0
32148,5402103.0
32149,12507888.0
32150,4999762.5
32151,9901002.0
32152,5190420.5
32153,7766287.0
32154,4629620.5
32155,8004980.5
32156,5391742.5
32157,14302706.0
32158,10286524.0
32159,15306422.0
32160,6392891.5
32161,10089312.0
32162,8494554.0
32163,9199140.0
32164,15484878.0
32165,9997608.0
32166,9758712.0
32167,11455910.0
32168,9915466.0
32169,4681577.5
32170,10849000.0
32171,14823246.0
32172,8268770.0
32173,6500176.5
32174,9464540.0
32175,19483300.0
32176,5506794.5
32177,10969848.0
32178,5998471.0
32179,10830400.0
32180,7126601.5
32181,6274572.0
32182,4849134.0
32183,5720333.5
32184,12207088.0
32185,6491000.0
32186,7509574.5
32187,4204096.0
32188,8609822.0
32189,3994271.8
32190,5237601.5
32191,4927417.0
32192,16236496.0
32193,7717450.5
32194,3695439.2
32195,11882914.0
32196,14583090.0
32197,10617434.0
32198,7766287.0
32199,9376586.0
32200,8888224.0
32201,8898482.0
32202,3829943.0
32203,4634038.0
32204,7395533.0
32205,19589280.0
32206,9195910.0
32207,9989910.0
32208,6693343.0
32209,4855387.0
32210,5378575.0
32211,36883230.0
32212,5445242.5
32213,5891698.0
32214,9899428.0
32215,6902146.0
32216,6876271.0
32217,6222800.5
32218,5965161.0
32219,10969772.0
32220,6419560.5
32221,8580860.0
32222,5086478.5
32223,4587944.5
32224,6311188.0
32225,6937278.5
32226,10133560.0
32227,19242758.0
32228,11012262.0
32229,19534602.0
32230,5240241.0
32231,17651868.0
32232,4086517.8
32233,5422033.5
32234,14366284.0
32235,21021760.0
32236,6722487.5
32237,47318976.0
32238,7083094.0
32239,14699386.0
32240,6880587.0
32241,5374121.0
32242,5842062.0
32243,7058372.5
32244,5605904.5
32245,9309102.0
32246,7891619.0
32247,6952299.5
32248,7875762.5
32249,7707799.0
32250,6563867.5
32251,5388661.0
32252,6822731.5
32253,9798294.0
32254,34953904.0
32255,6414641.5
32256,6395362.0
32257,4113927.8
32258,7486486.0
32259,5776839.0
32260,9543978.0
32261,32389398.0
32262,8991556.0
32263,5425734.5
32264,5121823.5
32265,10811372.0
32266,13053510.0
32267,6865142.5
32268,4464644.0
32269,6806241.0
32270,10731820.0
32271,7019569.0
32272,3988265.8
32273,9727278.0
32274,5323816.0
32275,6395362.0
32276,9819530.0
32277,13024518.0
32278,6664659.5
32279,4975932.0
32280,5654063.0
32281,5505023.0
32282,10160192.0
32283,7766287.0
32284,4636790.5
32285,9801642.0
32286,9939344.0
32287,6584890.0
32288,5500370.5
32289,4636790.5
32290,8927210.0
32291,4802314.5
32292,10636998.0
32293,5245096.5
32294,12783980.0
32295,6161682.5
32296,8528048.0
32297,10855890.0
32298,9810296.0
32299,3386296.8
32300,6833839.0
32301,14228170.0
32302,9070258.0
32303,7353324.5
32304,5323816.0
32305,6082621.5
32306,8927210.0
32307,13140304.0
32308,5201430.5
32309,7504852.0
32310,5752257.0
32311,7627041.5
32312,4204096.0
32313,5764577.0
32314,6991134.5
32315,13609466.0
32316,5919476.5
32317,11345984.0
32318,10829508.0
32319,5630683.0
32320,9244120.0
32321,7076168.5
32322,4732389.5
32323,7742425.0
32324,8568588.0
32325,4580821.5
32326,6185107.0
32327,6164828.5
32328,8252699.0
32329,6392564.0
32330,6556570.5
32331,6228318.5
32332,8397460.0
32333,7622350.5
32334,5232755.5
32335,7542700.0
32336,9911158.0
32337,6505459.5
32338,5402849.0
32339,7809759.0
32340,7469370.5
32341,6829514.5
32342,6251768.0
32343,6453710.0
32344,5186383.0
32345,5715265.5
32346,6719387.0
32347,5215852.0
32348,9120040.0
32349,7677244.5
32350,13917998.0
32351,8632456.0
32352,12277618.0
32353,5849717.0
32354,6894336.0
32355,6482911.5
32356,6216220.5
32357,8437270.0
32358,7755012.5
32359,23035054.0
32360,5745173.0
32361,9669868.0
32362,9444364.0
32363,7326173.5
32364,5093332.0
32365,6999276.5
32366,7279983.5
32367,4057656.5
32368,5401827.0
32369,7869217.0
32370,3854885.2
32371,8105353.5
32372,10445994.0
32373,8708436.0
32374,17822258.0
32375,5875787.0
32376,6880637.0
32377,6917171.5
32378,6500688.5
32379,4729143.0
32380,8124034.5
32381,4629620.5
32382,10445454.0
32383,13492242.0
32384,5240241.0
32385,8015800.0
32386,9798294.0
32387,4204096.0
32388,5081936.0
32389,11069284.0
32390,4734191.5
32391,7766287.0
32392,8060966.0
32393,7405039.0
32394,5323816.0
32395,5323816.0
32396,4629620.5
32397,7766287.0
32398,5946927.5
32399,11222150.0
32400,7820014.0
32401,7857575.0
32402,4086517.8
32403,11178382.0
32404,5380083.0
32405,14563036.0
32406,9899428.0
32407,6901847.0
32408,4835715.0
32409,20159536.0
32410,5780086.0
32411,7405039.0
32412,9758712.0
32413,10512956.0
32414,13140390.0
32415,5346420.5
32416,12043130.0
32417,7626951.0
32418,6840998.0
32419,6072390.0
32420,6950195.0
32421,2227686.5
32422,4907373.5
32423,5776839.0
32424,6552974.0
32425,4514582.0
32426,9820442.0
32427,10949182.0
32428,7589387.5
32429,9800660.0
32430,3916411.8
32431,8886812.0
32432,10893270.0
32433,3976485.2
32434,11570858.0
32435,6823832.5
32436,9977656.0
32437,9309018.0
32438,6909797.0
32439,4966631.5
32440,6739709.0
32441,3891325.8
32442,10289280.0
32443,5610953.0
32444,6070608.5
32445,11716302.0
32446,9068636.0
32447,9406956.0
32448,6067456.5
32449,12687432.0
32450,7011818.5
32451,10892366.0
32452,6671204.0
32453,6523135.0
32454,4746780.0
32455,8375356.5
32456,6601035.5
32457,5715265.5
32458,8587514.0
32459,10299560.0
32460,6720979.0
32461,14047258.0
32462,8942156.0
32463,5179091.0
32464,10473636.0
32465,4636790.5
32466,9147372.0
32467,5577035.0
32468,7531562.5
32469,9050910.0
32470,12433880.0
32471,15103090.0
32472,6260032.0
32473,5471902.5
32474,4358033.5
32475,13917998.0
32476,5994954.0
32477,3994271.8
32478,7869166.5
32479,4828979.5
32480,11109296.0
32481,5521188.0
32482,4999762.5
32483,9901002.0
32484,14713140.0
32485,15878776.0
32486,7429730.0
32487,6419560.5
32488,12890346.0
32489,11087636.0
32490,6104631.0
32491,8722058.0
32492,10526110.0
32493,7706719.0
32494,6178075.0
32495,6258586.0
32496,5615193.0
32497,7136576.5
32498,13789052.0
32499,12264128.0
32500,4919924.5
32501,8086685.0
32502,8169775.0
32503,5538108.0
32504,4389134.5
32505,7310580.0
32506,6794916.5
32507,3784507.0
32508,6454358.0
32509,4674155.0
32510,14192920.0
32511,5194449.0
32512,5738437.5
32513,5682886.0
32514,6596770.5
32515,7304692.5
32516,8364241.5
32517,10421566.0
32518,4805741.0
32519,4514582.0
32520,2501585.5
32521,7694143.5
32522,6840998.0
32523,8033860.5
32524,7509936.0
32525,5825900.0
32526,9049062.0
32527,8101777.5
32528,5088786.5
32529,6419560.5
32530,6248765.5
32531,6419560.5
32532,13677428.0
32533,5529235.0
32534,5205167.5
32535,5965161.0
32536,12458154.0
32537,6523135.0
32538,10590406.0
32539,5615193.0
32540,9327150.0
32541,12157424.0
32542,6803092.0
32543,6706398.5
32544,5323816.0
32545,5323816.0
32546,11360178.0
32547,5664280.5
32548,4400631.5
32549,3779642.8
32550,6879538.5
32551,5634798.0
32552,6923262.0
32553,6776407.0
32554,11301846.0
32555,9792876.0
32556,10838120.0
32557,3994271.8
32558,6865142.5
32559,9571020.0
32560,6107076.0
32561,5853400.0
32562,11426092.0
32563,6480550.5
32564,6174932.5
32565,8054832.5
32566,4927417.0
32567,4636925.5
32568,9819530.0
32569,7405039.0
32570,5929440.5
32571,6659525.0
32572,7869166.5
32573,8438222.0
32574,7795072.0
32575,6879722.0
32576,7308530.0
32577,4720846.5
32578,6689846.0
32579,8665424.0
32580,6068910.5
32581,4919924.5
32582,7869166.5
32583,8337184.0
32584,4664813.0
32585,4805741.0
32586,6126736.0
32587,5448762.0
32588,6865142.5
32589,2974654.5
32590,9071462.0
32591,7751388.5
32592,4629504.5
32593,3783500.0
32594,4636790.5
32595,6523135.0
32596,9989910.0
32597,7279142.5
32598,9798294.0
32599,6697841.5
32600,7644971.5
32601,5420601.5
32602,8223208.0
32603,6756998.5
32604,5033880.0
32605,5374121.0
32606,6181411.0
32607,8101777.5
32608,8383725.0
32609,7219582.0
32610,5928559.0
32611,7214634.5
32612,4064623.2
32613,6140332.5
32614,9639456.0
32615,5194449.0
32616,7127974.5
32617,8143981.5
32618,5833435.0
32619,4828979.5
32620,7314110.0
32621,5533887.0
32622,17974662.0
32623,10606982.0
32624,13917998.0
32625,8970116.0
32626,8542278.0
32627,7072133.0
32628,9899428.0
32629,12103324.0
32630,6138627.0
32631,6392564.0
32632,7458267.0
32633,7016856.0
32634,6720767.5
32635,8934674.0
32636,4961281.5
32637,8281091.5
32638,6395362.0
32639,9616606.0
32640,6299580.5
32641,6244667.0
32642,6982817.5
32643,12643812.0
32644,7077204.0
32645,6254709.0
32646,7078152.5
32647,13111954.0
32648,6824603.5
32649,7102568.0
32650,7421211.0
32651,2501585.5
32652,10262548.0
32653,11597330.0
32654,5939134.0
32655,12528414.0
32656,4987506.5
32657,6090868.0
32658,8163236.5
32659,4272623.5
32660,9618362.0
32661,6679510.0
32662,12530146.0
32663,9141482.0
32664,9384286.0
32665,13111954.0
32666,7495498.5
32667,7042986.5
32668,6856172.5
32669,11389952.0
32670,7165720.5
32671,6534372.5
32672,4946534.0
32673,9768360.0
32674,6242710.0
32675,4999762.5
32676,6463261.5
32677,5128062.5
32678,9705736.0
32679,4659465.5
32680,19914268.0
32681,9913510.0
32682,5898715.0
32683,16910334.0
32684,6061240.5
32685,7677866.5
32686,6568229.5
32687,5427715.5
32688,6482065.5
32689,6665328.5
32690,8639656.0
32691,6136404.0
32692,13126152.0
32693,8258576.5
32694,6894336.0
32695,9325020.0
32696,3934420.2
32697,7067914.5
32698,5942166.0
32699,6227146.5
32700,9147372.0
32701,12821784.0
32702,10816288.0
32703,9308484.0
32704,10340882.0
32705,9847840.0
32706,6239377.0
32707,6826423.5
32708,6215730.5
32709,5609898.5
32710,10565114.0
32711,5767796.5
32712,8659018.0
32713,6154693.0
32714,7538555.5
32715,4701776.5
32716,4727203.5
32717,8901714.0
32718,9083814.0
32719,7002817.5
32720,4840270.0
32721,15387832.0
32722,6419560.5
32723,5160200.0
32724,7397203.0
32725,14822014.0
32726,5163936.0
32727,5111933.5
32728,10984796.0
32729,5979868.0
32730,9835222.0
32731,6225290.0
32732,5509588.0
32733,6263080.0
32734,6161987.0
32735,7158781.0
32736,4634068.5
32737,5390377.0
32738,8349804.5
32739,49480504.0
32740,6077266.5
32741,6284028.5
32742,12932778.0
32743,6769932.0
32744,13454818.0
32745,6199122.5
32746,10501604.0
32747,6703400.5
32748,4837395.5
32749,3994271.8
32750,9913518.0
32751,7087971.0
32752,32382674.0
32753,5877800.0
32754,8045975.0
32755,7836426.0
32756,7400566.5
32757,11009746.0
32758,6376209.5
32759,5566274.5
32760,5449201.0
32761,5704876.0
32762,6887921.5
32763,6466832.0
32764,6309558.0
32765,5374121.0
32766,8483962.0
32767,7268715.0
32768,7083137.0
32769,5691871.5
32770,6439160.0
32771,11849134.0
32772,13512522.0
32773,5746861.5
32774,6539938.5
32775,6746368.5
32776,5152274.5
32777,5474132.0
32778,6142901.5
32779,4634068.5
32780,7186865.5
32781,7190738.5
32782,5796849.5
32783,9459262.0
32784,10842258.0
32785,6602270.5
32786,5233935.5
32787,9214828.0
32788,5476384.5
32789,5948391.0
32790,5617215.5
32791,6126736.0
32792,5807690.0
32793,15396554.0
32794,2227686.5
32795,5880764.5
32796,6185050.0
32797,6003753.5
32798,6695974.5
32799,11272380.0
32800,4489932.5
32801,6241300.5
32802,8606606.0
32803,5639829.0
32804,9758712.0
32805,11235486.0
32806,5079024.0
32807,4961024.5
32808,5887013.5
32809,8898482.0
32810,6411807.0
32811,9773708.0
32812,5105345.5
32813,6779512.0
32814,4514582.0
32815,5416803.0
32816,4237836.0
32817,6052764.5
32818,8034772.0
32819,4435439.0
32820,5910608.5
32821,13523010.0
32822,6406978.5
32823,8542060.0
32824,6402831.5
32825,6457996.0
32826,11138038.0
32827,9407788.0
32828,6661576.0
32829,6190323.5
32830,5965161.0
32831,6363830.5
32832,3827645.8
32833,12429110.0
32834,11084004.0
32835,6002160.0
32836,6428598.5
32837,6745609.0
32838,5636574.5
32839,27186646.0
32840,6934842.5
32841,5650799.5
32842,7349201.5
32843,4146529.0
32844,5965161.0
32845,9455614.0
32846,12011272.0
32847,4117863.8
32848,12937404.0
32849,4136798.5
32850,7733261.0
32851,10644062.0
32852,4489932.5
32853,4143650.2
32854,8261193.0
32855,9798294.0
32856,4744510.0
32857,9643370.0
32858,3695439.2
32859,7400587.5
32860,7190219.5
32861,5826102.0
32862,7971783.0
32863,6419560.5
32864,9313792.0
32865,9087144.0
32866,3695439.2
32867,4550383.5
32868,9989910.0
32869,6731543.0
32870,5998709.5
32871,6239377.0
32872,11081124.0
32873,5306552.0
32874,5416803.0
32875,11939488.0
32876,7099122.5
32877,10608102.0
32878,11586098.0
32879,4306685.0
32880,7952337.5
32881,8041023.0
32882,7766287.0
32883,5416803.0
32884,7771098.5
32885,5083835.0
32886,5470642.0
32887,5752040.0
32888,8420078.0
32889,4492309.0
32890,5374121.0
32891,6341261.0
32892,5341302.5
32893,11432866.0
32894,5962974.0
32895,7090414.0
32896,6110631.5
32897,4435439.0
32898,10305506.0
32899,9761140.0
32900,6218849.0
32901,7297302.5
32902,7531562.5
32903,7400347.0
32904,10538358.0
32905,6916660.0
32906,7151386.0
32907,5179719.0
32908,7410496.0
32909,3327058.2
32910,8068426.5
32911,10478348.0
32912,7109607.0
32913,7664720.5
32914,4890624.5
32915,7064646.5
32916,12279178.0
32917,5814140.5
32918,9859636.0
32919,12705268.0
32920,5497634.5
32921,4733230.5
32922,5527168.0
32923,5688412.5
32924,2953425.0
32925,5017144.5
32926,4378834.0
32927,9954932.0
32928,9343316.0
32929,11897406.0
32930,5974834.0
32931,7044837.5
32932,6163433.5
32933,5985288.5
32934,4852384.5
32935,11596986.0
32936,5240723.0
32937,4913428.5
32938,9152630.0
32939,4999762.5
32940,6999358.0
32941,14258774.0
32942,7293099.0
32943,5138507.0
32944,5467131.5
32945,5591994.5
32946,7548252.5
32947,9899428.0
32948,13352398.0
32949,6703264.5
32950,5286259.5
32951,7699292.5
32952,8222756.5
32953,7074048.5
32954,8567224.0
32955,11407692.0
32956,5740634.0
32957,7885931.5
32958,11524318.0
32959,12637040.0
32960,6303505.0
32961,11079148.0
32962,4999762.5
32963,9798294.0
32964,5085444.0
32965,9080048.0
32966,6487269.5
32967,7074513.0
32968,6881863.0
32969,6797704.0
32970,5755633.5
32971,6301762.0
32972,5798784.0
32973,6080773.5
32974,7996644.5
32975,8369584.5
32976,6561400.5
32977,6023550.5
32978,7582201.0
32979,5946927.5
32980,4863479.5
32981,5877098.0
32982,6273471.5
32983,6714944.5
32984,5704605.5
32985,4821965.0
32986,6613402.0
32987,8515842.0
32988,6803046.0
32989,4891991.5
32990,8329491.0
32991,4138618.2
32992,6309111.5
32993,5409032.5
32994,3783500.0
32995,8840892.0
32996,9984184.0
32997,8768430.0
32998,19531916.0
32999,4363443.5
33000,6065975.0
33001,5655345.5
33002,6562873.0
33003,4554534.0
33004,6634137.0
33005,7310174.0
33006,12210752.0
33007,5591438.0
33008,4115647.5
33009,6954894.5
33010,5850502.5
33011,5240241.0
33012,5521427.5
33013,4711751.0
33014,5969932.0
33015,5430925.0
33016,5022573.0
33017,5622814.5
33018,6284743.0
33019,6341261.0
33020,7368562.0
33021,7331795.5
33022,7344045.0
33023,7663624.5
33024,16254016.0
33025,4730173.0
33026,5965161.0
33027,4315473.5
33028,6860603.0
33029,7510800.0
33030,8952196.0
33031,5447739.5
33032,10855890.0
33033,9471412.0
33034,4653771.0
33035,6680250.5
33036,5620439.5
33037,6666423.5
33038,7318863.0
33039,8666094.0
33040,12551248.0
33041,4345909.5
33042,11616930.0
33043,8194919.0
33044,6765951.0
33045,18073300.0
33046,7306468.5
33047,9798294.0
33048,10315208.0
33049,27033992.0
33050,8848508.0
33051,6467079.5
33052,9980944.0
33053,7959127.0
33054,4629565.5
33055,10930120.0
33056,5776839.0
33057,8385282.0
33058,5997694.0
33059,9251960.0
33060,4930843.0
33061,4662029.0
33062,7648333.5
33063,6810031.0
33064,6127200.5
33065,6925042.5
33066,10619036.0
33067,5630683.0
33068,8109162.0
33069,13533518.0
33070,12827936.0
33071,11537496.0
33072,6033665.0
33073,4231739.5
33074,13605738.0
33075,6424070.5
33076,8423180.0
33077,8437192.0
33078,5697545.0
33079,9899880.0
33080,7044964.0
33081,16740588.0
33082,8706316.0
33083,6982152.0
33084,5278090.5
33085,13724286.0
33086,12080624.0
33087,5284821.0
33088,4721362.0
33089,10162966.0
33090,9234294.0
33091,5555967.0
33092,6244987.0
33093,15900258.0
33094,5323816.0
33095,4574681.5
33096,9346602.0
33097,5645102.0
33098,6006073.5
33099,6351086.0
33100,6706398.5
33101,5278265.0
33102,6065975.0
33103,3984581.0
33104,5075362.0
33105,11673198.0
33106,5080171.5
33107,4388683.5
33108,13207172.0
33109,5989051.5
33110,6102503.5
33111,6062613.5
33112,4999762.5
33113,7028119.5
33114,5083744.5
33115,11435928.0
33116,5808412.5
33117,4746761.0
33118,12245504.0
33119,14162264.0
33120,3239578.8
33121,7346180.0
33122,5898899.0
33123,41693380.0
33124,3969073.5
33125,7095294.5
33126,6233393.0
33127,7096076.5
33128,7053140.5
33129,13328406.0
33130,8625512.0
33131,9313882.0
33132,4450225.5
33133,29122182.0
33134,9015300.0
33135,8666094.0
33136,10018488.0
33137,4336014.0
33138,15368520.0
33139,6710520.5
33140,7213641.5
33141,7276877.0
33142,8999276.0
33143,3882085.2
33144,5128062.5
33145,6556372.0
33146,6012210.0
33147,4474082.5
33148,6436109.5
33149,16701744.0
33150,5751380.5
33151,5736674.0
33152,16466982.0
33153,11695896.0
33154,7885562.0
33155,12160578.0
33156,8898216.0
33157,6523135.0
33158,17069286.0
33159,4641617.5
33160,4924415.0
33161,7428409.5
33162,9356250.0
33163,6312906.5
33164,6190754.5
33165,7698872.0
33166,5775332.0
33167,5535855.5
33168,9453266.0
33169,5121221.0
33170,6428156.5
33171,8071998.5
33172,10739370.0
33173,4759261.0
33174,6698827.5
33175,4351400.5
33176,6184350.5
33177,6549894.5
33178,7248099.5
33179,14272848.0
33180,5918532.0
33181,6164287.0
33182,5661912.5
33183,5173258.5
33184,4854143.5
33185,7881700.0
33186,5516720.5
33187,5991112.0
33188,6408994.0
33189,6566253.5
33190,6236177.0
33191,14881412.0
33192,7337777.0
33193,7766287.0
33194,4999762.5
33195,7858032.5
33196,5650799.5
33197,5974469.5
33198,5656585.5
33199,8222074.0
33200,4549586.0
33201,7488634.0
33202,10412086.0
33203,7805843.5
33204,6061796.0
33205,6769932.0
33206,5873716.5
33207,11176394.0
33208,9873062.0
33209,7011356.0
33210,3221069.0
33211,6057575.0
33212,6153619.0
33213,5001556.5
33214,9220040.0
33215,4734191.5
33216,4180665.5
33217,4924682.5
33218,6100588.5
33219,4351400.5
33220,7766287.0
33221,5970869.5
33222,5395953.5
33223,2227686.5
33224,12073688.0
33225,7167820.0
33226,5454949.0
33227,4879328.5
33228,4636790.5
33229,7724971.0
33230,7181210.0
33231,8267037.5
33232,8640556.0
33233,9758712.0
33234,14436860.0
33235,6810031.0
33236,8359702.0
33237,14142968.0
33238,10409642.0
33239,6438079.5
33240,6232450.0
33241,6113414.5
33242,4793304.5
33243,4586313.5
33244,11349654.0
33245,7033783.5
33246,7458607.0
33247,4636790.5
33248,10360016.0
33249,14882214.0
33250,11791060.0
33251,8448230.0
33252,11382596.0
33253,6523135.0
33254,4810893.0
33255,8222756.5
33256,9424028.0
33257,6344118.0
33258,24636422.0
33259,6083480.5
33260,4977196.0
33261,8556434.0
33262,7308530.0
33263,6549885.5
33264,10818446.0
33265,10085512.0
33266,7002698.5
33267,6963736.0
33268,6316012.0
33269,12712086.0
33270,3679040.5
33271,5674837.5
33272,5045087.5
33273,7625752.0
33274,6865142.5
33275,8238534.0
33276,12529052.0
33277,7387731.0
33278,4309555.0
33279,7190535.0
33280,6447774.0
33281,6589105.5
33282,7485523.5
33283,6997838.5
33284,6506226.0
33285,15015672.0
33286,6111214.5
33287,4165324.8
33288,11375778.0
33289,5084816.0
33290,7976220.0
33291,5473205.0
33292,8176948.0
33293,6337936.5
33294,5646167.0
33295,4820296.5
33296,4428841.0
33297,7870352.0
33298,8549926.0
33299,11558816.0
33300,4514582.0
33301,7971186.5
33302,4503142.0
33303,12288914.0
33304,12646792.0
33305,6181843.0
33306,6926338.5
33307,9470612.0
33308,7573446.5
33309,6106641.0
33310,23827678.0
33311,6920366.5
33312,4557390.0
33313,6136810.5
33314,10724206.0
33315,9259096.0
33316,7426541.5
33317,8101777.5
33318,7110227.5
33319,6169685.0
33320,10014868.0
33321,5809585.0
33322,5036668.0
33323,8043373.0
33324,11053926.0
33325,8186226.5
33326,7869166.5
33327,6313955.5
33328,6667767.0
33329,12229230.0
33330,3934420.2
33331,19791320.0
33332,5240241.0
33333,11797978.0
33334,6025494.5
33335,11340400.0
33336,10020000.0
33337,4086517.8
33338,9449834.0
33339,6476699.5
33340,7041867.0
33341,7933396.0
33342,23083510.0
33343,6822731.5
33344,5370892.0
33345,6730408.0
33346,16036046.0
33347,14024644.0
33348,6057892.5
33349,5908007.5
33350,5261422.5
33351,10312318.0
33352,5979868.0
33353,7503146.5
33354,6171063.0
33355,5580064.0
33356,7869166.5
33357,9457278.0
33358,3398537.8
33359,10132674.0
33360,4918025.0
33361,11276086.0
33362,3098756.0
33363,7218477.5
33364,6795900.0
33365,9515630.0
33366,14749868.0
33367,6359088.0
33368,9642744.0
33369,7766589.5
33370,6440937.0
33371,6319739.0
33372,4915512.5
33373,6252663.5
33374,6334381.5
33375,6294248.0
33376,6105446.0
33377,8596724.0
33378,26099696.0
33379,6413002.0
33380,7118249.5
33381,6522556.5
33382,4634068.5
33383,7736270.5
33384,8991556.0
33385,2743865.0
33386,10888396.0
33387,8172236.0
33388,9201374.0
33389,4636790.5
33390,8483962.0
33391,5965161.0
33392,11753184.0
33393,6052776.0
33394,6389073.0
33395,8707820.0
33396,9494148.0
33397,6747341.0
33398,5197077.0
33399,12544404.0
33400,20049302.0
33401,12428560.0
33402,3854109.5
33403,7858949.0
33404,10937874.0
33405,8954246.0
33406,5887225.0
33407,6865142.5
33408,10009860.0
33409,11421354.0
33410,7414688.0
33411,6218268.0
33412,10579514.0
33413,4730680.5
33414,8077296.0
33415,22804756.0
33416,11277378.0
33417,6368849.5
33418,7546154.5
33419,8429038.0
33420,11247940.0
33421,7551366.5
33422,8486768.0
33423,3863722.0
33424,8042967.5
33425,6561951.0
33426,6687190.5
33427,17475258.0
33428,5115487.5
33429,4636790.5
33430,4618901.0
33431,4264936.5
33432,6181767.0
33433,6589667.5
33434,9899428.0
33435,7900948.5
33436,6389073.0
33437,6050358.5
33438,5323816.0
33439,4600766.5
33440,6126736.0
33441,5323816.0
33442,9313882.0
33443,7348915.0
33444,16042960.0
33445,4636790.5
33446,10035694.0
33447,4293485.0
33448,7391058.5
33449,15908316.0
33450,6641672.0
33451,14892916.0
33452,9709604.0
33453,5688112.0
33454,5464169.0
33455,7947854.5
33456,6482587.0
33457,5904634.5
33458,4689150.5
33459,24273614.0
33460,11956836.0
33461,11728436.0
33462,7746166.5
33463,5855458.0
33464,13773632.0
33465,5397303.0
33466,3969073.5
33467,5315443.5
33468,4517553.5
33469,12016892.0
33470,6302245.0
33471,2501585.5
33472,11673084.0
33473,8636654.0
33474,5190230.5
33475,4408160.0
33476,8200204.0
33477,9241698.0
33478,7385735.5
33479,10695118.0
33480,6926330.0
33481,7369590.0
33482,5243191.5
33483,9477094.0
33484,6879875.0
33485,17303702.0
33486,13422630.0
33487,5746861.5
33488,12687432.0
33489,10953288.0
33490,10561550.0
33491,8637386.0
33492,6473821.5
33493,7194532.5
33494,7720803.5
33495,9830790.0
33496,7658347.5
33497,9631408.0
33498,7685479.0
33499,9603374.0
33500,6731543.0
33501,7804893.0
33502,5518391.5
33503,10081918.0
33504,9888642.0
33505,6551530.5
33506,11240758.0
33507,8304357.0
33508,5415410.0
33509,6564867.0
33510,9946244.0
33511,6908155.0
33512,5809585.0
33513,13290736.0
33514,4636790.5
33515,4636790.5
33516,6168240.5
33517,9063566.0
33518,7677806.0
33519,7167577.0
33520,6928821.5
33521,7688353.5
33522,4701776.5
33523,7019569.0
33524,6409422.0
33525,6602225.0
33526,10473228.0
33527,6810757.5
33528,6302438.0
33529,4688512.5
33530,6286155.5
33531,6140332.5
33532,5778482.5
33533,5915116.0
33534,4623351.5
33535,8957372.0
33536,7349101.5
33537,4262691.0
33538,8201952.5
33539,9147372.0
33540,10040842.0
33541,14103836.0
33542,23510706.0
33543,10006560.0
33544,6304489.5
33545,8472160.0
33546,5746861.5
33547,8188859.5
33548,8375356.5
33549,8448286.0
33550,13807216.0
33551,8354595.5
33552,7308530.0
33553,5238555.0
33554,9051852.0
33555,13557310.0
33556,5424326.0
33557,9798294.0
33558,29603938.0
33559,8880528.0
33560,5373969.0
33561,2501585.5
33562,8067332.0
33563,7557096.5
33564,6326229.5
33565,6415313.0
33566,9065872.0
33567,9476778.0
33568,2227686.5
33569,5770204.5
33570,10747920.0
33571,2974654.5
33572,6588201.0
33573,4057695.8
33574,8256622.0
33575,5809585.0
33576,5693796.5
33577,10880264.0
33578,13434656.0
33579,9053276.0
33580,8869836.0
33581,7766287.0
